created at,Usuario,Tweet,Lugar,rtCount,pre-tweet,clean_tweet
Tue Feb 16 18:34:35 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,"@CinthiMezaVega @Belemhead @ABorreroVega @LassoGuillermo Ya No Encuentran Que Hacer, Saben Que Están PERDIENDO ELEC… https://t.co/zDkd3ODWao",,0,"@cinthimezavega @belemhead @aborrerovega @lassoguillermo encuentran hacer, saben perdiendo elec…", cinthimezavega  belemhead  aborrerovega  lassoguillermo encuentran hacer  saben perdiendo elec 
Tue Feb 16 18:34:29 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,"@BEcuatorianoR @ABorreroVega @LassoGuillermo Ya No Encuentran Que Hacer, Saben Que Están PERDIENDO ELECTORES.

Esto… https://t.co/MlQ3bWJ0YV",,0,"@becuatorianor @aborrerovega @lassoguillermo encuentran hacer, saben perdiendo electores esto…", becuatorianor  aborrerovega  lassoguillermo encuentran hacer  saben perdiendo electores esto 
Tue Feb 16 18:34:25 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,"@GoyoSaltos @ABorreroVega @LassoGuillermo Ya No Encuentran Que Hacer, Saben Que Están PERDIENDO ELECTORES.

Esto Pa… https://t.co/BcM1NIaA2n",,0,"@goyosaltos @aborrerovega @lassoguillermo encuentran hacer, saben perdiendo electores pa…", goyosaltos  aborrerovega  lassoguillermo encuentran hacer  saben perdiendo electores pa 
Tue Feb 16 18:34:16 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,"@Fernii_anda @GoyoSaltos @ABorreroVega @LassoGuillermo Ya No Encuentran Que Hacer, Saben Que Están PERDIENDO ELECTO… https://t.co/QyhJrAoAJi",,0,"@fernii_anda @goyosaltos @aborrerovega @lassoguillermo encuentran hacer, saben perdiendo electo…", fernii anda  goyosaltos  aborrerovega  lassoguillermo encuentran hacer  saben perdiendo electo 
Tue Feb 16 18:34:11 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,"@CinthiMezaVega @ABorreroVega @LassoGuillermo Ya No Encuentran Que Hacer, Saben Que Están PERDIENDO ELECTORES.

Est… https://t.co/atlz7NsDlb",,0,"@cinthimezavega @aborrerovega @lassoguillermo encuentran hacer, saben perdiendo electores est…", cinthimezavega  aborrerovega  lassoguillermo encuentran hacer  saben perdiendo electores est 
Tue Feb 16 18:34:05 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,"@jorguehernand15 @ABorreroVega @LassoGuillermo Ya No Encuentran Que Hacer, Saben Que Están PERDIENDO ELECTORES.

Es… https://t.co/qPwst5FI5i",,0,"@jorguehernand15 @aborrerovega @lassoguillermo encuentran hacer, saben perdiendo electores es…", jorguehernand15  aborrerovega  lassoguillermo encuentran hacer  saben perdiendo electores es 
Tue Feb 16 18:33:22 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,"@charogamboa @ABorreroVega @LassoGuillermo Ya No Encuentran Que Hacer, Saben Que Están PERDIENDO ELECTORES.

Esto P… https://t.co/lykBul5bLc",,0,"@charogamboa @aborrerovega @lassoguillermo encuentran hacer, saben perdiendo electores p…", charogamboa  aborrerovega  lassoguillermo encuentran hacer  saben perdiendo electores p 
Tue Feb 16 18:33:11 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,"@joseverahormaza @ABorreroVega @LassoGuillermo @DianaAtamaint @cnegobec @yakuperezg Ya No Encuentran Que Hacer, Sab… https://t.co/uZPtrSljUk",,0,"@joseverahormaza @aborrerovega @lassoguillermo @dianaatamaint @cnegobec @yakuperezg encuentran hacer, sab…", joseverahormaza  aborrerovega  lassoguillermo  dianaatamaint  cnegobec  yakuperezg encuentran hacer  sab 
Tue Feb 16 18:32:52 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,"@KrmlnSantos @ABorreroVega @LassoGuillermo Ya No Encuentran Que Hacer, Saben Que Están PERDIENDO ELECTORES.

Esto P… https://t.co/IgicLl4ISF",,0,"@krmlnsantos @aborrerovega @lassoguillermo encuentran hacer, saben perdiendo electores p…", krmlnsantos  aborrerovega  lassoguillermo encuentran hacer  saben perdiendo electores p 
Tue Feb 16 18:32:46 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,"@jliturralde2 @ABorreroVega @LassoGuillermo @LassoGE @LassoSX Ya No Encuentran Que Hacer, Saben Que Están PERDIENDO… https://t.co/0sc4o2smXe",,0,"@jliturralde2 @aborrerovega @lassoguillermo @lassoge @lassosx encuentran hacer, saben perdiendo…", jliturralde2  aborrerovega  lassoguillermo  lassoge  lassosx encuentran hacer  saben perdiendo 
Tue Feb 16 18:32:29 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,"@ABorreroVega @LassoGuillermo Ya No Encuentran Que Hacer, Saben Que Están PERDIENDO ELECTORES.

Esto Pasó en Realid… https://t.co/J3pHemWNio",,0,"@aborrerovega @lassoguillermo encuentran hacer, saben perdiendo electores pasó realid…", aborrerovega  lassoguillermo encuentran hacer  saben perdiendo electores pasó realid 
Tue Feb 16 18:32:20 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,"@AccinLibertari1 @pattyvillegasf Ya No Encuentran Que Hacer, Saben Que Están PERDIENDO ELECTORES.

Esto Pasó en Rea… https://t.co/9XhyiqS9kN",,0,"@accinlibertari1 @pattyvillegasf encuentran hacer, saben perdiendo electores pasó rea…", accinlibertari1  pattyvillegasf encuentran hacer  saben perdiendo electores pasó rea 
Tue Feb 16 18:32:13 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,"@pattyvillegasf @AccinLibertari1 Ya No Encuentran Que Hacer, Saben Que Están PERDIENDO ELECTORES.

Esto Pasó en Rea… https://t.co/5ckkdA9JXA",,0,"@pattyvillegasf @accinlibertari1 encuentran hacer, saben perdiendo electores pasó rea…", pattyvillegasf  accinlibertari1 encuentran hacer  saben perdiendo electores pasó rea 
Tue Feb 16 18:32:06 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,"@AccinLibertari1 @yakuperezg Ya No Encuentran Que Hacer, Saben Que Están PERDIENDO ELECTORES.

Esto Pasó en Realida… https://t.co/kEs4Ym1SLb",,0,"@accinlibertari1 @yakuperezg encuentran hacer, saben perdiendo electores pasó realida…", accinlibertari1  yakuperezg encuentran hacer  saben perdiendo electores pasó realida 
Tue Feb 16 18:31:54 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,"@ARMANDO23539037 Ya No Encuentran Que Hacer, Saben Que Están PERDIENDO ELECTORES.

Esto Pasó en Realidad en el CNE.… https://t.co/LB6QVt5Hd1",,0,"@armando23539037 encuentran hacer, saben perdiendo electores pasó realidad cne…", armando23539037 encuentran hacer  saben perdiendo electores pasó realidad cne 
Tue Feb 16 18:31:48 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,"@deandinom Ya No Encuentran Que Hacer, Saben Que Están PERDIENDO ELECTORES.

Esto Pasó en Realidad en el CNE.… https://t.co/thHXW6Y0gP",,0,"@deandinom encuentran hacer, saben perdiendo electores pasó realidad cne…", deandinom encuentran hacer  saben perdiendo electores pasó realidad cne 
Tue Feb 16 18:31:41 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,"@xfchiriboga @PerezYaku @LassoGuillermo Ya No Encuentran Que Hacer, Saben Que Están PERDIENDO ELECTORES.

Esto Pasó… https://t.co/BCoLqnZeW5",,0,"@xfchiriboga @perezyaku @lassoguillermo encuentran hacer, saben perdiendo electores pasó…", xfchiriboga  perezyaku  lassoguillermo encuentran hacer  saben perdiendo electores pasó 
Tue Feb 16 18:31:34 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,"@diegolsancueva Ya No Encuentran Que Hacer, Saben Que Están PERDIENDO ELECTORES.

Esto Pasó en Realidad en el CNE.… https://t.co/k5qtzd4CzS",,0,"@diegolsancueva encuentran hacer, saben perdiendo electores pasó realidad cne…", diegolsancueva encuentran hacer  saben perdiendo electores pasó realidad cne 
Tue Feb 16 18:31:20 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,"@santiagoRRPP Ya No Encuentran Que Hacer, Saben Que Están PERDIENDO ELECTORES.

Esto Pasó en Realidad en el CNE.… https://t.co/n0NmT0D3zf",,0,"@santiagorrpp encuentran hacer, saben perdiendo electores pasó realidad cne…", santiagorrpp encuentran hacer  saben perdiendo electores pasó realidad cne 
Tue Feb 16 18:30:44 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,@MarioCuzco @dmvega_ec @LassoGuillermo @AlejandraCuber2 @LassoSX @LassoGE @yakuperezg @xhervas Ya No Encuentran Que… https://t.co/q8lawPTx4h,,0,@mariocuzco @dmvega_ec @lassoguillermo @alejandracuber2 @lassosx @lassoge @yakuperezg @xhervas encuentran que…, mariocuzco  dmvega ec  lassoguillermo  alejandracuber2  lassosx  lassoge  yakuperezg  xhervas encuentran que 
Tue Feb 16 18:28:19 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,"@Jhossueth_AV Ya No Encuentran Que Hacer, Saben Que Están PERDIENDO ELECTORES.

Esto Pasó en Realidad en el CNE.… https://t.co/pGK94OA9Qa",,0,"@jhossueth_av encuentran hacer, saben perdiendo electores pasó realidad cne…", jhossueth av encuentran hacer  saben perdiendo electores pasó realidad cne 
Tue Feb 16 18:25:56 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,"@DarwinOnofa Ya No Encuentran Que Hacer, Saben Que Están PERDIENDO ELECTORES.

Esto Pasó en Realidad en el CNE.… https://t.co/rpanJLa0Jb",,0,"@darwinonofa encuentran hacer, saben perdiendo electores pasó realidad cne…", darwinonofa encuentran hacer  saben perdiendo electores pasó realidad cne 
Tue Feb 16 18:24:51 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,"@CumandaCruz4 Ya No Encuentran Que Hacer, Saben Que Están PERDIENDO ELECTORES.

Esto Pasó en Realidad en el CNE.… https://t.co/3OoKuDJJID",,0,"@cumandacruz4 encuentran hacer, saben perdiendo electores pasó realidad cne…", cumandacruz4 encuentran hacer  saben perdiendo electores pasó realidad cne 
Tue Feb 16 18:23:08 +0000 2021,María Gabriela,"RT @MaxTVonline_EC: #RedesSociales 

😎¿Entonces qué? ¿Qué me perdí en las redes sociales? 

🗣¿Qué dijo #YakuPerez ?

#Declaraciones #Politi…",,1,rt @maxtvonline_ec #redessociales 😎¿entonces qué? ¿qué perdí redes sociales? 🗣¿qué dijo #yakuperez ? #declaraciones #politi…,rt  maxtvonline ec  redessociales   entonces qué   qué perdí redes sociales    qué dijo  yakuperez    declaraciones  politi 
Tue Feb 16 18:21:39 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,@shababaty @Herrera3Cecilia @PattyAviBoom @RCanelaFMacas @carriondaniel @LassoGuillermo @cnegobec Ya No Encuentran… https://t.co/qrJKHD19WU,,0,@shababaty @herrera3cecilia @pattyaviboom @rcanelafmacas @carriondaniel @lassoguillermo @cnegobec encuentran…, shababaty  herrera3cecilia  pattyaviboom  rcanelafmacas  carriondaniel  lassoguillermo  cnegobec encuentran 
Tue Feb 16 18:21:34 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,@shababaty @Herrera3Cecilia @PattyAviBoom @RCanelaFMacas @carriondaniel @LassoGuillermo @cnegobec Ya No Encuentran… https://t.co/twczt2La4o,,0,@shababaty @herrera3cecilia @pattyaviboom @rcanelafmacas @carriondaniel @lassoguillermo @cnegobec encuentran…, shababaty  herrera3cecilia  pattyaviboom  rcanelafmacas  carriondaniel  lassoguillermo  cnegobec encuentran 
Tue Feb 16 18:21:15 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,@RCanelaFMacas @PattyAviBoom @Herrera3Cecilia @shababaty @carriondaniel @LassoGuillermo @cnegobec @yakuperezg Ya No… https://t.co/QQJI4YzPPC,,0,@rcanelafmacas @pattyaviboom @herrera3cecilia @shababaty @carriondaniel @lassoguillermo @cnegobec @yakuperezg no…, rcanelafmacas  pattyaviboom  herrera3cecilia  shababaty  carriondaniel  lassoguillermo  cnegobec  yakuperezg no 
Tue Feb 16 18:21:05 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,@PattyAviBoom @Herrera3Cecilia @shababaty @RCanelaFMacas @carriondaniel @LassoGuillermo @cnegobec Ya No Encuentran… https://t.co/KEFDt7HXwR,,0,@pattyaviboom @herrera3cecilia @shababaty @rcanelafmacas @carriondaniel @lassoguillermo @cnegobec encuentran…, pattyaviboom  herrera3cecilia  shababaty  rcanelafmacas  carriondaniel  lassoguillermo  cnegobec encuentran 
Tue Feb 16 18:20:44 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,@PattyAviBoom @Herrera3Cecilia @shababaty @RCanelaFMacas @carriondaniel @LassoGuillermo @cnegobec Ya No Encuentran… https://t.co/dRT0R4NPCc,,0,@pattyaviboom @herrera3cecilia @shababaty @rcanelafmacas @carriondaniel @lassoguillermo @cnegobec encuentran…, pattyaviboom  herrera3cecilia  shababaty  rcanelafmacas  carriondaniel  lassoguillermo  cnegobec encuentran 
Tue Feb 16 18:20:39 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,@shababaty @Herrera3Cecilia @PattyAviBoom @RCanelaFMacas @carriondaniel @LassoGuillermo @cnegobec Ya No Encuentran… https://t.co/lI6bD86AYb,,0,@shababaty @herrera3cecilia @pattyaviboom @rcanelafmacas @carriondaniel @lassoguillermo @cnegobec encuentran…, shababaty  herrera3cecilia  pattyaviboom  rcanelafmacas  carriondaniel  lassoguillermo  cnegobec encuentran 
Tue Feb 16 18:19:56 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,@Herrera3Cecilia @shababaty @PattyAviBoom @RCanelaFMacas @carriondaniel @LassoGuillermo @cnegobec Ya No Encuentran… https://t.co/A2n5CVUPRc,,0,@herrera3cecilia @shababaty @pattyaviboom @rcanelafmacas @carriondaniel @lassoguillermo @cnegobec encuentran…, herrera3cecilia  shababaty  pattyaviboom  rcanelafmacas  carriondaniel  lassoguillermo  cnegobec encuentran 
Tue Feb 16 18:19:36 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,"@CarlosJaraJarri @anniecanizares @LassoGuillermo Ya No Encuentran Que Hacer, Saben Que Están PERDIENDO ELECTORES.… https://t.co/r3aVqHGDB9",,0,"@carlosjarajarri @anniecanizares @lassoguillermo encuentran hacer, saben perdiendo electores…", carlosjarajarri  anniecanizares  lassoguillermo encuentran hacer  saben perdiendo electores 
Tue Feb 16 18:19:30 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,"@Lagartiris @anniecanizares @rosa_inconforme Ya No Encuentran Que Hacer, Saben Que Están PERDIENDO ELECTORES.

Esto… https://t.co/ByEsWgAwRV",,0,"@lagartiris @anniecanizares @rosa_inconforme encuentran hacer, saben perdiendo electores esto…", lagartiris  anniecanizares  rosa inconforme encuentran hacer  saben perdiendo electores esto 
Tue Feb 16 18:19:25 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,"@angelus2666 @anniecanizares Ya No Encuentran Que Hacer, Saben Que Están PERDIENDO ELECTORES.

Esto Pasó en Realida… https://t.co/k50y19PS1H",,0,"@angelus2666 @anniecanizares encuentran hacer, saben perdiendo electores pasó realida…", angelus2666  anniecanizares encuentran hacer  saben perdiendo electores pasó realida 
Tue Feb 16 18:19:13 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,"@anniecanizares Ya No Encuentran Que Hacer, Saben Que Están PERDIENDO ELECTORES.

Esto Pasó en Realidad en el CNE.… https://t.co/3XZi9xVsza",,0,"@anniecanizares encuentran hacer, saben perdiendo electores pasó realidad cne…", anniecanizares encuentran hacer  saben perdiendo electores pasó realidad cne 
Tue Feb 16 18:19:02 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,@MarioCuzco @dmvega_ec @LassoGuillermo @AlejandraCuber2 @LassoSX @cnegobec @yakuperezg @xhervas @LassoGE Ya No Encu… https://t.co/SRQwDUeFdQ,,0,@mariocuzco @dmvega_ec @lassoguillermo @alejandracuber2 @lassosx @cnegobec @yakuperezg @xhervas @lassoge encu…, mariocuzco  dmvega ec  lassoguillermo  alejandracuber2  lassosx  cnegobec  yakuperezg  xhervas  lassoge encu 
Tue Feb 16 18:18:55 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,"@dmvega_ec @LassoGuillermo @AlejandraCuber2 @LassoSX Ya No Encuentran Que Hacer, Saben Que Están PERDIENDO ELECTORE… https://t.co/HFBGwCFqSp",,0,"@dmvega_ec @lassoguillermo @alejandracuber2 @lassosx encuentran hacer, saben perdiendo electore…", dmvega ec  lassoguillermo  alejandracuber2  lassosx encuentran hacer  saben perdiendo electore 
Tue Feb 16 18:18:50 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,"@DepuradorB Ya No Encuentran Que Hacer, Saben Que Están PERDIENDO ELECTORES.

Esto Pasó en Realidad en el CNE.… https://t.co/CTZw1oAIKN",,0,"@depuradorb encuentran hacer, saben perdiendo electores pasó realidad cne…", depuradorb encuentran hacer  saben perdiendo electores pasó realidad cne 
Tue Feb 16 18:18:40 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,"@daniel_layana95 Ya No Encuentran Que Hacer, Saben Que Están PERDIENDO ELECTORES.

Esto Pasó en Realidad en el CNE.… https://t.co/J9pztJ3P3a",,0,"@daniel_layana95 encuentran hacer, saben perdiendo electores pasó realidad cne…", daniel layana95 encuentran hacer  saben perdiendo electores pasó realidad cne 
Tue Feb 16 18:18:32 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,"@fatis_louis Ya No Encuentran Que Hacer, Saben Que Están PERDIENDO ELECTORES.

Esto Pasó en Realidad en el CNE.… https://t.co/oOFi16wyf6",,0,"@fatis_louis encuentran hacer, saben perdiendo electores pasó realidad cne…", fatis louis encuentran hacer  saben perdiendo electores pasó realidad cne 
Tue Feb 16 18:18:26 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,"@Mr_maquiavelo @LassoGuillermo Ya No Encuentran Que Hacer, Saben Que Están PERDIENDO ELECTORES.

Esto Pasó en Reali… https://t.co/RYXTY1IaOm",,0,"@mr_maquiavelo @lassoguillermo encuentran hacer, saben perdiendo electores pasó reali…", mr maquiavelo  lassoguillermo encuentran hacer  saben perdiendo electores pasó reali 
Tue Feb 16 18:18:08 +0000 2021,NuevaCuenta,RT @vilmavargasva: #IndígenasReales #YakuPérez #JuanCarlosMonedero #Elecciones2021 #Vilmatraca https://t.co/JJO7mtR1nS,,225,rt @vilmavargasva #indígenasreales #yakupérez #juancarlosmonedero #elecciones2021 #vilmatraca,rt  vilmavargasva  indígenasreales  yakupérez  juancarlosmonedero  elecciones2021  vilmatraca
Tue Feb 16 18:17:47 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,"@No_Mordaza20 @teleamazonasec Ya No Encuentran Que Hacer, Saben Que Están PERDIENDO ELECTORES.

Esto Pasó en Realid… https://t.co/CzrWDxSe7X",,0,"@no_mordaza20 @teleamazonasec encuentran hacer, saben perdiendo electores pasó realid…", no mordaza20  teleamazonasec encuentran hacer  saben perdiendo electores pasó realid 
Tue Feb 16 18:17:42 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,"@rosiecuador @teleamazonasec Ya No Encuentran Que Hacer, Saben Que Están PERDIENDO ELECTORES.

Esto Pasó en Realida… https://t.co/fUpi0x3Uq5",,0,"@rosiecuador @teleamazonasec encuentran hacer, saben perdiendo electores pasó realida…", rosiecuador  teleamazonasec encuentran hacer  saben perdiendo electores pasó realida 
Tue Feb 16 18:17:34 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,"@AArauz16 @teleamazonasec Ya No Encuentran Que Hacer, Saben Que Están PERDIENDO ELECTORES.

Esto Pasó en Realidad e… https://t.co/SZXfikNOD2",,0,"@aarauz16 @teleamazonasec encuentran hacer, saben perdiendo electores pasó realidad e…", aarauz16  teleamazonasec encuentran hacer  saben perdiendo electores pasó realidad e 
Tue Feb 16 18:17:25 +0000 2021,Torino Economics,#TorinoEconomics presenta algunas consideraciones sobre el reconteo de votos en Ecuador. #16Febrero #yakuperez… https://t.co/klBCIIlRcv,,0,#torinoeconomics presenta consideraciones reconteo votos ecuador #16febrero #yakuperez…, torinoeconomics presenta consideraciones reconteo votos ecuador  16febrero  yakuperez 
Tue Feb 16 18:17:25 +0000 2021,❤@PrincesaRaza🇻🇪☮👑❤🌷,"@lucash97SB @teleamazonasec Ya No Encuentran Que Hacer, Saben Que Están PERDIENDO ELECTORES.

Esto Pasó en Realidad… https://t.co/rw9awDLNQn",,0,"@lucash97sb @teleamazonasec encuentran hacer, saben perdiendo electores pasó realidad…", lucash97sb  teleamazonasec encuentran hacer  saben perdiendo electores pasó realidad 
Tue Feb 16 18:17:23 +0000 2021,MAXTV Online,"#RedesSociales 

😎¿Entonces qué? ¿Qué me perdí en las redes sociales? 

🗣¿Qué dijo #YakuPerez ?

#Declaraciones… https://t.co/iAdarco99p","{'id': '016d8a4a6eb3af15', 'url': 'https://api.twitter.com/1.1/geo/id/016d8a4a6eb3af15.json', 'place_type': 'city', 'name': 'Samborondon', 'full_name': 'Samborondon, Ecuador', 'country_code': 'EC', 'country': 'Ecuador', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-79.8924939978605, -2.15932300021509], [-79.6485939977296, -2.15932300021509], [-79.6485939977296, -1.86364899861429], [-79.8924939978605, -1.86364899861429]]]}, 'attributes': {}}",1,#redessociales 😎¿entonces qué? ¿qué perdí redes sociales? 🗣¿qué dijo #yakuperez ? #declaraciones…, redessociales   entonces qué   qué perdí redes sociales    qué dijo  yakuperez    declaraciones 
